gene_id	S12M	S13M	S16F	S19F	S22F	S23M	S29F	S31M	S35F	S36F	S39F	S3F	S41F	S44F	S48M	S50F	S52F	S53F	S54F	S59M	S64M	S6M	S76F	S77F	S7M	S9M
ATP6	151.981	93.1466	2766.25	3638.02	4695.15	152.021	2769.82	120.783	3581.39	4171.23	2890.12	4811.11	3115.81	4218.84	95.2297	3629.38	2620.4	4228.08	2979.05	1174.86	880.199	91.462	5197.62	4978.87	237.676	114.149
COX1	297.932	84.7935	3419.22	8191.72	6766.2	183.755	4035.2	129.487	4685.98	6174.25	5841.38	4903.09	5523.01	6219.91	108.109	5378.72	4800.34	5728.19	4845.39	3191.98	1792.4	152.625	5757.09	6228.52	320.698	147.479
COX2	261.149	119.239	4546.32	13335.2	10518.4	230.241	5946.26	146.369	6127.19	7628.69	9596.89	6874.02	6438.76	8229.72	127.989	9310.96	5558.17	8298.3	6319.73	4609.82	2472.23	156.469	8066.59	9091.41	431.725	163.209
COX3	260.944	113.63	2505.58	3099.79	4479.73	233.394	2386.19	137.23	2715.18	3897.77	2437.49	2924.11	2614.38	4726.7	121.361	3025.2	2798.25	2610.61	2623.24	2657.06	1771.28	147.032	3440.28	4338.1	366.301	157.549
CYTB	305.498	113.186	4413.41	11284.5	11235.2	205.454	5590.61	151.077	7671.95	11101.9	8919.01	7414.88	7308.49	6615.4	120.464	11706.5	7176.97	10665.4	7121.03	5301.33	2700.69	175.223	7959.11	8355.84	474.181	178.731
LOC111099029	2.60659	14.4408	0.306652	4.46397	6.8442	3.11435	10.742	14.1306	1.60656	13.4105	12.2763	0.89263	92.4122	1.51842	2.28938	15.4188	2.65841	5.10577	43.0629	2.17785	1.23572	2.59599	1.91632	9.55211	11.9353	12.0403
LOC111099030	50.4116	49.426	12.5753	0	0	42.0779	4.40515	46.6108	0.861294	0.822078	2.89223	0	2.46038	1.36846	42.1265	1.20319	2.32935	0.356025	3.35718	7.48192	12.6746	40.7047	0.389049	0.332306	39.2215	44.9743
LOC111099031	4.91944	11.34824	0.372263	0.623074	0.1465074	10.96164	0.225684	10.49908	0	0.209954	0.1844692	0.461564	0.837176	0.518768	13.87802	0	0.394196	0.3658	1.295312	0.594972	7.02424	4.9916	0	0	23.3522	8.3539
LOC111099032	25.6724	16.0096	0.107318	0.240795	0.425335	32.2112	2.22954	18.7459	0.639415	0.365556	0.214012	0.668808	2.06432	0.499467	22.9393	0.474355	0.684463	0.532096	0.754089	5.1157	8.47097	23.157	1.15363	0.390637	21.0488	21.5203
LOC111099033	9.11144	15.9892	7.34963	2.90839	1.98502	6.92205	6.5302	17.8469	1.17433	0	1.66848	2.90876	0.770006	0.952892	22.9192	3.93557	22.5627	1.36042	7.04425	5.23432	13.354	17.5681	0	10.7468	24.962	14.3135
LOC111099034	7.23797	2.5876	1.31272	12.4383	0.756642	13.5301	4.19208	10.5999	16.72	2.50312	0.269098	13.0274	3.97522	3.86733	5.46203	6.68929	2.18117	0.768955	3.59714	0.759024	11.3838	9.03026	0	5.42263	10.4053	12.6766
LOC111099035	0	20.5272	4.08104	0	7.55946	0	4.43588	0	0	7.4234	19.56988	20.3532	0	0	0	17.23762	0.367184	0	18.70926	0	0	10.63334	17.00562	25.7832	0	0
LOC111099036	5.26692	18.34312	14.1711	5.8742	4.97087	17.5857	7.1123	26.2733	3.494995	0.279995	1.99011	7.25861	7.68466	6.03962	15.2497	3.300364	4.7932	6.10163	3.96604	3.53922000670709	2.2039458	14.9254	2.78375	1.4952	15.2723	6.23178
LOC111099037	38.6402	38.7923	0.602252	0.270017	0.953646	39.7146	2.05807	28.236	0.430087	0.273228	0.719875	0.449998	2.17837	1.12082	34.588	1.32973	2.43115	0.477041	1.40833	91.3817	65.1533	36.2389	1.0347	0.219077	36.5304	38.4357
LOC111099039	34.0089	31.8538	5.09594	0	0.118354	18.8635	2.55342	33.1495	0.17792	0.169575	0.446875	1.11769	1.97297	0.557483	37.9998	0.330217	3.33886	0.739468	1.57151	2.86685	7.82252	32.7974	0.802714	0	30.4083	36.6967
LOC111099040	52.8822861905077	53.43939847937391	63.46327599999999	13.7588368487	10.1428900215714	44.61614979762	55.083985	42.60369599151915	12.623346530000001	9.28846497	11.4071603235	23.162564	37.805557172626	47.74572400333896	46.30455574	23.70432166263219	52.9487120231965	16.5307586	23.382990791785396	29.067695999999998	36.87796270999999	47.047733582582	25.44724124533346	18.0381982766719	50.10684938986552	61.72199299468631
LOC111099041	10.15298	8.87304	0.254446	2.57616	7.6696	9.3074	4.37658	0	8.69984	11.85514	4.51082	2.28748	0.285322	10.0273	20.4392	0	37.9944	3.71642	4.0643	8.35232	0.331418	7.36578	3.1156	0.775338	8.53808	16.2588
LOC111099043	30.8376	37.718	1.837472	0.25877	0.402746	38.933	2.88072	24.7006	1.100866	0.6291	0.598258	1.092296	1.880344	2.35516	33.5382	1.427704	6.21986	0.688168	2.71034	5.01368	14.20938	36.0754	0.843812	0.670872	33.8614	36.3204
LOC111099044	21.9514	23.9765	3.9804	0.738474	0.694076	30.5682	3.20646	25.0477	2.08671	1.24358	1.31144	1.36779	5.20747	2.05259	23.5824	1.21173	2.10384	1.29855	1.7878	2.12617	10.2427	25.6462	1.17727	0.600339	16.6229	21.4152
LOC111099045	11.71949	14.7481821	12.70609	150.2853	55.802299999999995	21.22879	26.944519999999997	26.563499999999998	55.124399999999994	57.716100000000004	76.0736	33.2338	23.9346	17.810299999999998	34.349199999999996	41.46895	0.690686	54.252900000000004	57.592299999999994	17.31479	13.798100000000002	22.162419999999997	87.3445	87.2438	22.344299999999997	12.1966
LOC111099046	16.374693	8.60497	1.70978	0.818077	0	2.77274	0.700888	6.419389716	0	0	0.271224	0	0.869689	1.063801	0	0.389604	0.486367	0	0.542789	0	1.56473	13.17213	0.42304	0.143442	5.01879	5.895283
LOC111099047	19.96108755967	10.28252775747	41.64167	18.379452564719998	24.56692307907	14.7759	15.47269990484	12.978508286719997	21.06534326261	23.41395	16.86846212248	12.480630000000001	19.37028363412	24.8079	10.354643557632002	28.173047854239996	22.23141791035	34.702940013144925	13.19352	6.69309	14.57244	16.1557	10.05	13.6906	22.015084120700003	10.91734327005
LOC111099048	39.0748	1.82693	0.867306	0	0.526159	22.506	0.925313	29.7028	0.508426	0.16167	0.568545	0	0.72556	1.33943	47.9284	1.41879	0.710735	1.56427	0	5.1219	6.44237	23.3947	0	0.782239	24.0025	28.0419
LOC111099049	40.3135	48.0612	1.359934	4.19185	0.555123	68.0639	2.09586	50.1231	0.682443	0	0.286184	1.5590359999999999	159.51094999999998	1.7416099999999999	66.279	0.952228	2.62059	2.03582	3.2521899999999997	5.20347	17.117820000000002	61.2222	1.81575	1.05006	57.2876	52.480599999999995
LOC111099050	30.1769	22.2814	22.8407	15.8476	22.0946	30.8385	26.8344	38.1215	19.0073	20.8861	18.0233	23.6049	23.3127	14.8191	24.3975	19.536	27.834	19.9035	21.2896	10.9898	18.7506	30.0556	15.5309	16.0773	26.0537	26.5615
LOC111099052	16.934	11.3542	8.71565	3.51156	3.81174	23.1025	7.44142	25.7	1.52353	2.4925	1.85782	6.43807	0	6.93888	5.14966	4.13864	5.40087	11.1804	6.34836	8.12954	11.5189	7.40261	1.00424	4.14559	19.3179	16.5594
LOC111099053	25.6558	27.4739	144.935	124.402	272.452	28.4281	129.859	26.3091	190.553	217.057	136.893	135.985	192.002	136.862	22.0173	223.722	161.855	334.24	154.881	33.4466	51.9415	27.3311	108.045	132.975	28.0166	23.2995
LOC111099054	17.2112	18.6613	0.767127	0.322987	3.5	25.4087	7.5084	15.7243	2.0589	0.435922	0.0956958	0.837264	2.49778	1.24993	20.3971	2.22705	2.65165	2.39184	2.3616	3.80594	9.34896	17.0293	0.412712	0.523859	21.0824	20.1726
LOC111099055	15.2064	17.1427	0.131401	0.513908	0.342239	23.0477	1.3214	14.3946	0	0	0.112906	0.264436	1.33677	0.668754	19.7191	0.200152	2.00562	0.22519	1.27378	3.72934	11.4254	19.2072	0.767248	0.0411388	19.7714	18.4379
LOC111099056	4.73766	14.42088	8.357880000000002	9.67422	3.19353	10.32972	7.72578	17.02512	1.726983	12.541889999999999	6.66786	10.36575	3.2916600000000003	3.7646999999999995	6.2097	5.05827	3.00123	1.537608	2.674191	2.6795489999999997	5.0334	21.05649	7.463939999999999	9.562380000000001	16.50399	13.15359
LOC111099057	24.2359	15.2688	0	0	2.73056	32.2628	0.786495	37.9063	0	0	1.43671	1.44223	1.46663	1.22788	27.0039	0.956627	1.73894	0.42338	1.49626	3.60886	13.3907	0	2.31834	1.38935	2.8045	28.9571
LOC111099058	41.1508	35.1948	15.5313	0.604908	1.17467	34.568	7.73569	31.2395	1.44481	4.74279	0.940634	3.86457	10.5211	3.26635	29.1384	5.95749	19.6416	1.46845	3.6254	4.94584	18.2951	30.5125	1.73811	0.613659	35.4107	40.1793
LOC111099059	23.54538	18.9132	0.6946410000000001	0.308301	0	23.11731	1.5098160000000003	19.30845	0.342834	0.31959	0.547887	0.696762	1.415538	1.024584	19.39911	0.30362999999999996	2.073108	0.5442389999999999	1.97679	2.7470879999999998	8.52093	16.90812	0.5905469999999999	0	13.782420000000002	23.02251
LOC111099060	34.30229	26.7586	6.35356	19.55834	17.38514	33.4971808	18.47831	34.335789999999996	19.94536	29.3607	6.215979000000001	20.57853	27.82322	9.99808	30.534299999999998	15.30897	6.87379	23.57523	24.73234	6.1161562935300005	18.01424	30.744410000000002	16.75263	36.67288	35.827	37.9944
LOC111099061	55.7314	63.881	0.706852	1.26584	1.89922	46.182	3.27136	44.6237	0.671785	1.92076	0.562367	2.28551	3.35014	2.62967	58.4205	0.77915	5.70104	4.18908	2.47304	4.95434	13.5629	37.3334	2.57609	1.28431	70.9051	73.3747
LOC111099062	19.0858	16.14	7.27574	20.3551	17.842	21.6608	9.68668	20.1384	12.4921	20.6461	10.6765	19.6857	19.7943	9.50109	20.3918	14.1643	15.0845	20.5956	13.0553	7.97493	17.9822	19.3187	14.4992	15.2748	24.6174	21.1506
LOC111099063	35.487	34.4237	24.9388	44.7685	31.7136	30.023	27.0146	37.6872	33.6232	34.314	27.9525	24.922	30.9316	27.1223	34.166	43.3276	29.8754	33.628	28.3573	18.4004	25.1168	32.199	34.1773	48.8492	36.0029	33.6438
LOC111099064	26.4086	32.0307	7.48419	2.24486	1.1137	34.726	3.25566	22.9314	10.7332	15.9965	1.01115	2.21242	12.9391	5.24692	43.3287	4.57417	20.3547	3.25627	3.35857	23.3326	14.1328	27.3017	2.53937	0.534469	31.9288	32.6893
LOC111099066	25.591	22.6016	2.43454	0.388402	0.685128	30.0762	1.266634	33.6704	1.235882	0.785404	0	0.863144	3.1316	0.323212	29.0566	0.76492	3.50076	2.56676	1.211974	5.55356	9.82976	24.4348	1.672998	0.788632	30.9122	15.86402
LOC111099067	27.5208	31.653	32.3474	30.3027	52.3422	28.3591	83.9834	34.1997	32.0944	43.276	44.2954	21.4761	39.754	44.7952	31.5759	40.4225	24.952	50.2672	42.8925	30.0704	23.4409	37.0885	43.8793	33.0499	28.0031	30.566
LOC111099068	37.0386	52.234899999999996	15.01476	1.5699670000000001	3.979467	28.9216	6.78406	50.497699999999995	3.10635	3.16998	2.09551	3.5616	3.4775349999999996	6.82617	29.407690000000002	3.3999273000000003	13.5736	2.83686	4.22137	7.29727	19.82707	33.73903	2.400669	0.917399	24.50635	27.35895
LOC111099069	9.06393	9.59307	0	2.56571	1.69573	13.7412	1.62263	18.3746	0.197784	0.502563	0	0	5.7368	0.618119	8.17856	0	1.88221	1.20688	0.971788	1.12881	7.52753	18.8728	0	0.805657	26.4752	18.5238
LOC111099070	25.77575	25.96385	12.6617	1.645135	3.28343	35.0695	3.2700249999999995	25.51545	1.645365	1.46957	1.1183	1.7201350000000002	3.5144900000000003	13.556349999999998	28.959450000000004	1.0486	2.199665	1.198715	3.4386349999999997	3.416225	12.6712	29.4069	0.37102250000000003	0.941565	31.83055	31.388250000000003
LOC111099071	27.6442	18.6717	27.2665	46.9648	66.9773	33.7394	23.6591	29.9007	44.0349	41.163	47.6251	41.6589	33.3138	28.5234	31.6771	37.7105	36.1487	45.0979	40.0299	27.4059	21.1865	23.7994	22.5714	20.9573	20.5748	25.5783
LOC111099072	24.1049	29.1937	0.350238	0.196729	0.695279	32.0293	9.11328	23.1951	7.42119	0	0	3.49687	1.28998	1.79388	31.0241	0.290684	2.5154	0.261075	1.74746	4.58453	8.3468	32.6367	0.942794	1.8344	25.7656	29.0051
LOC111099073	33.1618	36.9978	39.3951	23.579	28.9592	28.3093	19.8406	25.75	35.0368	34.6156	55.7781	46.8589	23.2138	14.6664	31.0904	20.7365	15.9135	25.7875	27.7325	12.7633	22.2122	31.8668	17.599	32.0092	28.6357	34.9426
LOC111099074	0	24.7164	0.239936	0.533494	0	16.3183	0	13.6185	0	0.538892	0	0	1.34332	0	0	0	0.253407	0	0.552974	0	3.54415	13.6938	1.27538	0	19.1257	18.5733
LOC111099076	42.2604	37.2098	0.15425	0.51748	0.763476	34.812	3.18958	19.30361	0	0.364656	0.320344	1.60262	2.691051	1.761951	37.8797	0.8691690000000001	1.14516	0.456386	1.25724	6.62193	11.684759999999999	37.0157	1.195554	0.878379	34.47956	36.8161
LOC111099077	27.345	30.6555	0.122543	0.824005	1.26104	29.473	2.84102	24.8737	1.31243	1.1117	0.732262	2.28876	2.76981	1.25426	29.1227	0.541048	1.43182	0.485211	2.86485	3.11894	9.69023	29.1935	0.920926	1.00287	32.9727	27.8943
LOC111099078	6.041022	4.37281	0.552616	0	0.147719	0	0.125002	1.98496	0	0	0.424313	0.135325	0	0	3.676071	0.128619	0	0.270772	0	0.2103832	0.549403	1.90097	0.0453534	0.4182412	0	9.426048
LOC111099079	35.4848	36.2868	27.3726	13.3217	19.8247	34.5584	20.4471	30.2402	16.2566	18.3328	10.5242	14.7981	33.7989	30.8291	39.136	17.7787	20.3918	15.1488	26.0145	18.7813	21.5713	44.3963	22.2949	18.6192	37.7384	33.8453
LOC111099080	38.9662	44.053	0.194425	0.327408	0.231379	37.5848	2.25948	29.8514	0.231892	0.441881	0.0970047	1.45496	1.54118	0.905084	37.5932	0.860007	2.06771	0.965109	2.05179	3.70442	20.3704	44.342	1.15047	0.354029	36.3637	41.4668
LOC111099081	31.17103	25.1565	45.36902	74.60955	70.92996	36.32875	51.68813	30.089024913499998	74.48465999999999	57.78904	66.14626100000001	65.97677	73.9766	54.8232	33.38628	81.88971	40.02791	77.41997	55.820710000000005	20.747889999999998	18.12649	30.2296	68.50547999999999	74.20778	34.25331	37.690799999999996
LOC111099082	146.878	145.244	1.01662	12.3557	4.65054	104.218	9.20874	84.9718	7.76328	4.57266	0.514725	9.27373	12.9103	5.96396	91.3757	3.01687	7.14169	3.73441	8.00742	6.4742	35.5314	89.4275	8.13655	2.16217	82.8628	126.797
LOC111099083	0	3.11504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111099084	8.16464	21.28151	0.733318	0.40413	0	7.7217	0.436834	2.63941	0	0.468159	0.358483	0	1.21983	0	20.677	1.28697	3.61743	0	1.16291	4.12434	0.62685	23.5182	0.923093	0.32347	14.6002	10.6053
LOC111099087	20.065400127237	20.3031928	0.362771127	0.306544	0.287003	23.8947739368328	1.414246	10.696400531922	0.369831	0.117418	0.36344290249	0.0643861	0.292468	0.5276648	22.360832099999996	0.100672	4.98234	0.679367	0.667598	6.2710710305349	4.2608999999999995	12.09188	1.133967	0.331133	19.658850032363198	12.927315250000001
LOC111099088	23.686329999999998	19.789793	130.03795	1.754347	12.723618	23.56491	482.95858	17.972386999999998	46.883168	1.33198	4.617775	0.867122	18.61864	96.86406000000001	27.297802	82.64899	41.33584	13.450774000000001	7.604758	28.90825	30.2531	22.68017	1.18231	0.765453	21.36947	20.1434
LOC111099090	31.6583	30.0866	0.335567	1.88174	1.06354	30.3502	1.91286	29.3231	1.06589	1.01565	39.914	2.64814	3.03647	2.49854	25.7923	0.370686	2.25862	1.10861	2.74937	5.3338	8.1365	35.0289	2.64429	0.407063	34.9473	32.8765
LOC111099091	19.3511	23.0137	0.118428	2.12417	1.59427	30.1942	4.19241	24.0271	1.26883	2.14949	1.17983	3.68752	2.81156	3.08577	25.0089	1.43836	2.13893	2.11114	3.60108	5.27328	8.37499	25.953	1.90781	2.36963	24.8454	25.3496
LOC111099092	6.09582	9.54408	2.68363	1.60481	0.276452	3.94545	0	9.28875	119.464	0	1.62883	0	109.201	31.8861	16.8386	0	0	62.3147	87.939	6.46757	6.8644	8.17008	48.2425	114.983	0	0
LOC111099093	33.9363	33.115	11.4754	11.102	16.9272	37.2421	18.8697	31.2762	18.6897	17.399	17.4462	12.9365	17.3397	16.0734	33.8114	14.9351	56.9734	19.4941	16.2413	504.142	359.38	34.8712	13.7485	14.2804	49.856	27.9685
LOC111099095	27.65	42.8564	7.21344	16.05666	17.6755	31.5034	13.96372	24.0474	18.63996	26.579	27.8768	23.6472	14.81292	12.498	31.2184	21.2094	12.62008	27.94	17.0178	13.40514	23.0618	26.2592	16.21916	18.9823	26.574	31.7552
LOC111099096	26.0902	39.3258	0.422699	0.630833	0.445407	21.5151	3.94707	29.1544	0.502182	0	0.280258	0.876144	2.86209	1.83466	28.1803	1.55317	3.88781	0.278358	2.13629	6.73319	10.8724	20.8082	1.05726	0.512025	26.9829	32.8683
LOC111099097	23.25759	9.37356	5.8141799999999995	5.27685	21.8985	17.51562	15.654869999999999	12.971519999999998	13.81587	13.16124	15.97185	6.334620000000001	19.74993	21.27879	21.73395	12.907319999999999	5.78808	18.17175	17.00022	6.698879999999999	11.439540000000001	6.445860000000001	13.248479999999999	8.35026	7.6625700000000005	14.90739
LOC111099098	26.4392	47.1946	0	0	0	7.28514	3.93247	11.9704	1.53892	1.46961	0.718357	0.721116	0	1.63718	24.3035	0	0.579645	0	0	3.60886	6.69533	63.0763	0.463668	1.38935	29.4472	23.7862
LOC111099099	24.0001000350827	24.686	0.4831197	0.6768903000000001	0.20705	29.6249	3.38111	20.2287	0.466887	0.956297	0.48122600000000004	0.814371	2.069394	1.3486778	29.2109	0.577503	2.43115	0.51772	1.06981	3.95814	8.52004	28.27890000379769	0.982888	0.237922	29.9384	25.54570137689
LOC111099101	31.506	28.52265051	33.27754	18.1570200326845	13.685970000000001	31.499000000000002	27.35984	26.314961959759998	16.703229999999998	14.155242000000001	16.749306756369997	20.932908	17.03808	21.90879	31.9598000126187	15.69135	28.92314	19.0164363241	25.59153	12.7159	27.69880000131353	34.73314	17.93965	18.738180000000003	30.145314	32.148806
LOC111099102	43.261	39.4371	32.4456	295.396	163.725	39.1417	81.6029	41.4967	189.715	154.345	262.64	156.77	139.622	83.5409	43.1244	148.222	80.2521	189.89	181.915	19.5882	26.5537	42.2847	315.329	251.769	44.8593	39.8272
LOC111099103	28.6479000202582	32.70816	197.0262	3.51187	9.69615	33.20236	26.704935409999997	25.435859999999998	10.98644	5.12984	4.6627600000000005	6.15188	13.85136	34.568600823014	29.734099999999998	11.37320000808266	16.89027	22.97394	23.79563	13.1115	16.7741	30.87098	3.8211	5.4225467	29.40730377154	27.63179
LOC111099104	29.7542	36.6871	48.459	43.9342	59.6429	34.5045	50.5722	24.1807	45.2374	47.8626	38.8152	57.3496	73.3514	74.9912	28.3461	89.0224	27.0261	68.7494	53.6641	19.6969	34.2197	31.0325	41.5946	48.9148	31.05	30.2712
LOC111099105	22.2359	26.2875	12.3459	30.4204	31.5191	25.4206	16.8019	29.2394	27.2649	54.3617	35.1336	61.9587	29.1207	14.5844	27.1769	27.8249	15.5833	23.3383	19.3501	11.2599	23.6883	26.7936	55.5333	26.346	25.4291	28.1807
LOC111099106	25.898225200000002	23.754097700000003	4.5144343000000005	5.3107071	10.24370209626	30.2938033116178	9.4164301	21.425415820864	4.2531300000000005	10.9991415	5.2687067	9.37149	14.9947	8.506178	26.4561745	11.191483799999999	7.1386381000000005	12.879703	10.183442000000001	6.474769299999999	11.210764900000001	29.92915052	10.7684903	10.7644000903786	23.2516125083	25.5265
LOC111099107	27.0213	26.6797	0.424111	0.15823	0.223438	39.6563	3.09918	19.8328	0.503838	0	0.562367	0.527426	2.23342	1.70929	31.6799	0.31166	5.55101	0.698181	2.1433	4.95434	14.4474	29.2281	1.36381	0.642154	27.7175	28.0308
LOC111099108	63.1081	48.2012	5.11278	11.3818	10.988	51.3335	10.7431	30.6914	13.3712	9.49991	16.2579	10.174	14.2075	12.3796	37.8204	11.9364	27.0221	16.7501	8.9847	631.993	332.81	49.2503	16.0935	12.6726	55.7	46.0669
LOC111099109	39.2376	35.3656	192.444	20.9925	37.4892	41.1405	51.4807	35.8967	42.4911	26.896	23.2735	33.56	51.4732	66.1539	31.5517	53.7917	167.967	45.0286	44.5169	38.7312	68.3354	44.3881	31.717	17.4825	47.0192	34.3959
LOC111099110	36.1623	45.9458	5.9919	43.5032	46.5924	43.442	22.2664	33.9404	39.6546	15.2517	38.0773	52.3826	33.1571	19.6931	44.8791	24.0882	23.8376	16.6956	26.2588	12.7056	25.9617	46.0925	103.667	23.3555	32.244	29.9998
LOC111099111	38.1935	25.38	3.31581	2.66957	3.99292	37.4348	7.95013	23.6934	3.88344	2.35771	0.888427	1.4838	3.02326	3.63017	34.8464	2.62774	4.12657	2.04648	2.4134	1.45788	16.6583	40.5505	1.27532	1.0869	41.8527	42.47
LOC111099112	25.5232	19.8389	9.34069	102.193	76.4935	24.9065	36.4274	25.5731	100.897	117.941	115.274	113.919	51.5423	22.5789	26.3217	71.4085	25.9705	62.4668	98.7165	16.006	16.2403	23.7327	88.4127	110.837	21.6303	26.1911
LOC111099115	25.5024	33.524	7.49006	27.4972	17.1064	33.1371	11.3455	24.7877	26.3313	31.5217	34.4289	28.8037	23.9939	8.75605	29.3328	27.9827	9.06945	17.6179	17.6169	7.21611	15.9517	31.8685	29.6065	47.9924	27.9779	27.4906
LOC111099116	13.0033	2.97114	0.0629106	0.42293	0	11.3256	0	10.457	0	0	0.125277	0.0783162	0.236931	0	15.7993	0	0.415726	0	0	2.49477	4.68718	9.5912	0.810261	0	7.29789	6.03221
LOC111099117	44.0423	22.2402	0.84424	0.311946	0.658944	49.6844	2.36614	40.1208	0.990483	0.629879	0	1.38697	1.8845	0.782434	36.6038	1.22829	2.9661	2.73538	1.93581	7.70071	11.3375	44.6902	0.596271	0.761722	45.4847	36.4204
LOC111099118	25.7982	27.3918	0.883639	0.823849	0.93058	32.387	3.94373	37.7317	2.62299	0.333322	0.585584	2.19686	2.65775	1.36955	28.7326	0.649067	9.84356	0.872186	1.2014	6.80637	8.91349	25.0683	0.473353	0.802526	20.8154	26.3314
LOC111099119	28.7808	16.8269	5.36393	0.90832	0.897464	26.159	2.76565	18.8586	2.89093	5.8787	0.806934	3.83515	8.60624	1.51097	28.1586	3.04118	11.7178	1.7617	1.70164	6.48329	8.49622	32.1618	1.73918	0.147512	21.488	29.3562
LOC111099120	36.818600000000004	24.0822	118.351	30.3976	26.4605	27.0101	63.3734	41.093	29.397	41.9024	31.6194	25.7972	39.8154	53.3216	27.4464	31.5307	70.8811	30.363	37.4975	13.3159	16.2981	25.9667	14.0546	32.4669	34.9337	37.6049
LOC111099121	14.083420160923	22.8938014061	0.4469740059766	1.05708400389513	0.34417400147932997	18.693420885256	1.0157160413614001	19.794041372389998	0	0.29623600462210997	0.0939432	0.4601160054674	4.795763200000001	1.4952080082880002	23.1298000172695	0.20917800271206	0.9814940197247	0.2970120049107	0.9474180123243	3.1646600125115	4.3911400681481	15.421040209	0.411246	0.203978	23.857600606741002	6.449360171123001
LOC111099122	17.701800030809398	15.640300213716	28.0006	94.00474399999999	81.6676	14.945800199069	34.2738	18.735800193777003	78.2804	74.7408	92.9148	93.737	37.5314	24.912	17.6582	49.9424	28.0758	62.0994	57.4752	9.42902	11.34334	17.6920000387338	69.2896	76.3756	19.3873000818002	16.10819
LOC111099123	33.6285	29.0524	9.66853	43.1835	31.8206	34.6305	17.6584	6.6999	20.14	36.0672	27.5521	34.3064	34.747	10.0515	20.3584	40.9475	14.9469	18.7119	31.1788	25.4534	26.614	29.3032	61.8402	69.4745	27.1587	36.9608
LOC111099124	23.619	17.9942	0.18862	0.420865	2.37493	23.5715	3.20104	18.6244	1.56189	2.12716	0.373788	1.40298	1.48435	1.92746	23.3305	1.2432	2.59622	0.926439	2.62446	7.53797	11.4715	20.5999	1.20825	1.70957	18.0515	16.4634
LOC111099125	24.8083	26.256499999999996	5.44803029	4.6005	9.389296000000002	26.8074	7.85115	24.9881	7.194262	7.807800043447799	5.23539	5.8120086	13.71747	6.76093	26.58851	8.13505244	7.646360270685999	6.13194000390573	11.467780000000001	9.910630000000001	10.94237	22.242350000000002	8.460412	5.1302981442046	25.731579999999997	24.78411
LOC111099126	23.7549	10.1629	0.181347	0.404837	0.142802	20.1911	1.31993	8.55483	0	0	0.179798	0	3.19695	0.1685	14.1634	0.199315	1.51059	0.356592	0.631376	1.73841	6.57088	9.45223	0.77493	0	22.1231	13.9106
LOC111099127	33.15528	30.257460000000002	4.85618	1.029056	0.7276360000000001	46.717	3.021448	35.0114	0.75731	5.3705	0.703742	3.253634	4.47264	2.0981639999999997	40.21916	2.3394269999999997	17.837130000000002	0.981252	3.146356	11.933229999999998	14.26422	41.7123	2.0490440000000003	0.962433	31.793599999999998	36.50782
LOC111099128	29.7824	25.6287	0	0.530535	0.217456	30.9725	3.22508	23.8356	0	0.343389	0	0.589615	2.17808	2.93214	27.9176	0.632207	2.45948	0.23304	1.64984	5.93462	10.7725	27.8428	1.5135	1.94148	20.0531	39.3355
LOC111099130	31.8158	20.7566	0.173896	0.388403	0.274051	18.1071	1.26663	17.1413	1.0299	0.785403	0.345018	0.215786	0.978625	1.29285	37.2091	0.19123	0.737002	0.171117	1.81796	6.10892	6.18911	28.6582	1.11533	0.788633	34.0826	31.053
LOC111099131	8.03276	26.866	0	0.0896398	0.071148	7.04642	0.337012	18.20054	0.602424	0.0908104	0.218236	0.099572	0.1809472	0.148294	11.17322	0.0883182	0.1696328	0.0959052	1.031488	0.846408	1.234204	2.55194	0.21495	0.079473	7.65542	17.71244
LOC111099133	4.48404	16.48941	0.089636	0.131363	0.220956	10.63889	1.259572	13.84732	0.9047669999999999	0.59868999999999994	0.179612	1.200544	0.8978511	0.4492178	9.66625	0.0647077	0.28671	0.31380378000000003	0.63473	1.82767	7.235928	13.49491324165	0.440871	0.159678	2.396561	13.823300571304
LOC111099134	14.8789	6.87312	0.654096	0	0	8.9849	1.17331	3.82394	0	0	0	0	0.727488	1.21113	5.43929	0.355725	0.687931	0.316288	2.98333	4.22587	2.09132	2.81701	0.690383	0	10.1074	1.89154
LOC111099135	9.904942	35.70305614	3.664205	2.53645000671418	1.90302	5.75873921	15.4280829	19.39599	2.771355	2.80034	5.412780154000001	3.0650399999999998	6.8669995	6.68515	12.366110810253	3.018811	13.0616666	6.69384	4.465786	3.35176	5.7095	10.394115000000001	4.4444	2.929933	8.0376181207	27.16929
LOC111099137	31.5456	17.1627	0.158883	1.77617	0.376087	16.979	8.02342	28.9857	0.381066	1.07776	0.157796	0.592055	2.1226	1.03394	16.1281	0	7.24419	0.783068	8.70848	374.343	71.8001	21.8617	2.08428	0.288431	29.373	13.5724
LOC111099138	71.8396	67.3822	9.40909	36.4238	81.8142	58.1782	26.6991	62.1285	24.6884	8.61196	27.9159	47.5106	19.4484	34.026	58.1045	11.0608	87.4431	64.3146	37.4281	5.98176	35.2004	72.3401	45.9061	32.2881	60.4688	77.0368
